7.120508663796808191e-02,1.802681663380224786e-02,7.412813648346670836e-02,5.256205896778194035e-05
1.402205447795468185e-01,1.899563801523402318e-01,-1.251781570205045581e-02,-4.155782635957178963e-05
2.745289152081038520e-01,2.390817604260972173e-01,2.029143852465011694e-02,1.494825078251190358e-05
6.315240327861927350e-01,5.751535338185573831e-01,-3.703106534277301326e-02,-2.092075346772887901e-04
6.319541065674222358e-01,4.871955319945183716e-01,1.677803678415402677e-01,-1.385075380705491589e-03
9.412655840353580938e-01,8.487121197642901738e-01,2.279482747886542593e-01,-2.174192120743122670e-03
1.165204947206675667e+00,9.675010842983402526e-01,3.644713632903129330e-01,-2.762060461091762637e-03
1.182294279663660408e+00,1.231619834157556603e+00,6.031038144067627504e-01,-3.044564929269938814e-03
1.632380385864016015e+00,1.110975115012402314e+00,7.199905624553276651e-01,-3.236868215250245529e-03
1.817982836192841845e+00,1.460344353443748355e+00,8.243082107297018402e-01,-3.437912952978689884e-03
1.748994466940271497e+00,1.740590879484035014e+00,1.038912945145331168e+00,-3.545402279547457680e-03
2.007363121823231733e+00,1.920174587525229848e+00,1.224134151803662141e+00,-3.683238612141049358e-03
2.089554733313473633e+00,2.042480021114075672e+00,1.388832671587256984e+00,-3.788742916649706118e-03
2.424007828802165587e+00,2.227678966651583714e+00,1.538164362156660969e+00,-3.920540397209341943e-03
2.591196179442676772e+00,2.237548469382697025e+00,1.706028531265838977e+00,-4.135364381596953569e-03
2.662584131616557936e+00,2.424193298678252617e+00,1.841803741850514431e+00,-4.186497676460600170e-03
2.789493917964952718e+00,2.585543142644704417e+00,1.998450852783291154e+00,-4.351843080782545788e-03
2.969013939961514748e+00,2.759504621292208970e+00,2.095414777566093179e+00,-4.398605646114394502e-03
3.215538562652895394e+00,2.784814226970691475e+00,2.291067059943559414e+00,-4.430347939957697892e-03
3.242679713283265652e+00,3.106538239503902066e+00,2.456403258514782806e+00,-4.523375898515954834e-03
3.236598307853271184e+00,3.129125420115438150e+00,2.534001679045810196e+00,-4.605044734020429485e-03
3.583114124973059145e+00,3.437560802405621452e+00,2.708751956398284033e+00,-4.659260672589125157e-03
3.765288783532334982e+00,3.352646312840533049e+00,2.853463164407840313e+00,-4.725732521262972739e-03
3.772690045599620845e+00,3.549207503999694868e+00,2.890543556627590327e+00,-4.731428970033055813e-03
3.904623008634411363e+00,3.666763725778064309e+00,3.077880437476351094e+00,-4.880565120000216264e-03
3.944208137644300116e+00,3.810597375307726686e+00,3.196627490458971543e+00,-4.828056573580099924e-03
4.015573586061645273e+00,3.968290264063789596e+00,3.281438719601774245e+00,-4.882587094292202383e-03
4.074291054823703462e+00,4.050251093823048265e+00,3.384144212336869462e+00,-4.904480412382463371e-03
4.397114170140710598e+00,4.039295353334243721e+00,3.490429778859861276e+00,-4.951179551245666298e-03
4.488541594249650935e+00,4.233503319272857723e+00,3.537718183005610584e+00,-4.951535307215533359e-03
4.478717993655486396e+00,4.227433200338813535e+00,3.664571827552776551e+00,-5.008427023972403247e-03
4.606182621824166823e+00,4.473346524553459602e+00,3.738418325261428254e+00,-4.900950224316785037e-03
4.705310960326790415e+00,4.412367496596256267e+00,3.811490811989918015e+00,-4.809749690994160644e-03
4.729782797841449060e+00,4.332499938919321281e+00,3.757445136969496335e+00,-4.833647973453562494e-03
4.846976960459410400e+00,4.730565058659144562e+00,3.902854461107422956e+00,-4.791313363510124948e-03
4.797096490763474996e+00,4.695423558244194773e+00,3.989895193089539216e+00,-4.714147575791443300e-03
4.949219253423067677e+00,4.591971591684598231e+00,3.956014591293174121e+00,-4.746631206139886698e-03
4.906746059788451575e+00,4.705642262213839189e+00,4.043822867603093840e+00,-4.714419983273915489e-03
4.933850600485928162e+00,4.621059115832176545e+00,4.112424940623310654e+00,-4.624108937004119298e-03
4.915489197967159996e+00,4.674545686235495268e+00,4.121347225964544059e+00,-4.532701570608550952e-03
5.021707792009613591e+00,4.885453223359144559e+00,4.128421316552797649e+00,-4.440102146648904416e-03
4.918793131273604402e+00,4.854830632863273543e+00,4.171418717480820604e+00,-4.379527595687941928e-03
5.024950433574084663e+00,4.833261485484110942e+00,4.150678338770656062e+00,-4.285886525453362281e-03
5.035710740346628356e+00,4.730412404144090033e+00,4.221558552981125700e+00,-4.131286461843728698e-03
5.092635599551947223e+00,4.835735157219384739e+00,4.138857001530795721e+00,-4.012600050125337756e-03
4.890915025847891506e+00,4.516154004836824498e+00,4.230934434105708242e+00,-3.963026377763883244e-03
4.988585817047870741e+00,4.644421647828769650e+00,4.183736987529433904e+00,-3.825809543305251810e-03
4.949251156861868672e+00,4.650671159740313421e+00,4.095366510515832559e+00,-3.713567789676904679e-03
4.912656831111037015e+00,4.900226276906972878e+00,4.028018997983894067e+00,-3.543309916888785945e-03
4.882836737102248748e+00,4.761501991777771003e+00,4.093508131787395143e+00,-3.406775779887134814e-03
4.754362099445894607e+00,4.574436754455219578e+00,3.921151918526148528e+00,-3.301425048861898661e-03
4.639703946787569144e+00,4.388331754914896798e+00,3.919709402587650438e+00,-3.119217881089941108e-03
4.555550989813242246e+00,4.512009366640008956e+00,3.883043398578013505e+00,-2.891986297840534823e-03
4.321368831926671206e+00,4.399163054299517484e+00,3.760131036328262955e+00,-2.867059817386095801e-03
4.316458183887396771e+00,4.160959313457079034e+00,3.746887475990627436e+00,-2.673900372758854053e-03
4.396681709741453226e+00,4.327042672572286364e+00,3.685354318369685522e+00,-2.491995401328763078e-03
4.293882706325828913e+00,4.187997428668594146e+00,3.587222185076021752e+00,-2.322307022152858124e-03
4.100774046010820406e+00,4.077240977879176498e+00,3.482741061866851062e+00,-2.142250045307921100e-03
3.911727235825912086e+00,4.124093501208100143e+00,3.417746456182540804e+00,-2.008019848318143806e-03
3.948422003598878405e+00,3.876702719675014119e+00,3.248517225796005103e+00,-1.766846040694996503e-03
3.748489032068838878e+00,3.903645339617371146e+00,3.183697000682288003e+00,-1.561347865774567962e-03
3.765255509881455964e+00,3.530198309119617406e+00,3.102493416644076074e+00,-1.400362174377431162e-03
3.554878604454522417e+00,3.509703562140948918e+00,2.906684094586181377e+00,-1.184048846611439419e-03
3.584423803329787717e+00,3.377107704142833455e+00,2.868521225685090492e+00,-1.004072671974112806e-03
3.331373854368288701e+00,3.277304494331974460e+00,2.771404150256144394e+00,-9.144507857196687182e-04
3.110942751934786088e+00,2.997311845502167227e+00,2.578984890105157302e+00,-6.723054689893188376e-04
3.039337015745324777e+00,3.056250359740199762e+00,2.448550940329098591e+00,-5.258079138377619614e-04
2.732155292098184418e+00,2.695854898695928981e+00,2.274109978767434370e+00,-2.828015291989016645e-04
2.687481023035655614e+00,2.761643062273275273e+00,2.252266779073807790e+00,-1.309519865898866101e-04
2.453480241197313561e+00,2.624043000730857056e+00,2.070148933278436854e+00,-4.350982749441544397e-05
2.280819898069827101e+00,2.354665180323874285e+00,1.937207804882540740e+00,-9.359732185032280962e-06
2.106729705903370053e+00,2.231237940898586292e+00,1.821398514129612511e+00,6.807238272343804472e-06
2.183506403324412481e+00,2.075082066799343927e+00,1.685726476651006722e+00,6.166093926298489667e-05
1.932353405125352364e+00,1.894497379609022758e+00,1.584643736783678758e+00,-2.837799673255549313e-05
1.767802739407840606e+00,1.834815056351888574e+00,1.465541744708868332e+00,-4.225331789946040794e-05
1.552161613157136300e+00,1.464133319601380379e+00,1.391362123169746612e+00,4.697702429054292607e-05
1.312410056157869320e+00,1.425027609224410075e+00,1.312001282870652874e+00,-1.421509356693522117e-05
1.211604222289697219e+00,1.173501594494653855e+00,1.178255426469844602e+00,1.207403161388996073e-05
1.155116330150167014e+00,1.036229607856847590e+00,1.147592895589794493e+00,7.226809186115384592e-06
7.695139057729950549e-01,6.943413686788374450e-01,1.056848541341272041e+00,-3.155057380042035342e-05
6.600733256815352057e-01,6.868697814446450556e-01,9.887883500906048395e-01,5.574187345330303963e-05
4.354076236835165981e-01,3.844636237498605391e-01,9.779453387690328903e-01,-1.604937672563876044e-05
3.960166387002121979e-01,3.181222389966162911e-01,8.543522848821215598e-01,7.265847907944120577e-05
8.496438098555272878e-02,5.046351706301632767e-02,8.785678114634761782e-01,4.120180696965494466e-05
-1.424208515665880692e-01,-9.328453228006969300e-02,8.444153876229333333e-01,2.501948743819696510e-05
-2.761431747098873069e-01,-4.126644781087803748e-01,6.884811155900766311e-01,3.066450944914797067e-05
-5.414493831322433337e-01,-4.125790461159947187e-01,7.507578987202440102e-01,2.060410317283043860e-05
-7.830791190288368675e-01,-5.948448496368425875e-01,6.216356743710477195e-01,-6.565899760549406318e-05
-1.030824709218353563e+00,-8.588953355475438256e-01,5.561728348894841023e-01,6.050840515131983250e-05
-9.594376696684142614e-01,-1.095785220719716513e+00,5.172465791421588799e-01,-2.166633167277215194e-05
-1.206938794012631266e+00,-1.164493039206111691e+00,5.704631581383868832e-01,-6.283574382178166496e-05
-1.426865782247580761e+00,-1.484989841765901541e+00,5.176050659536727272e-01,2.847198159749787024e-05
-1.554014091271301634e+00,-1.515556445973008204e+00,4.574347420884596338e-01,-1.408978134487553927e-05
-1.930756849480722570e+00,-1.656323627342351168e+00,4.471095850879679978e-01,5.532968317043454864e-05
-2.132473050043932616e+00,-1.899694225742555309e+00,4.855808850985146030e-01,3.851504257462132681e-06
-2.086513289452728959e+00,-2.304981209534908704e+00,3.409108924062742574e-01,8.781498465969541051e-05
-2.286343475336409359e+00,-2.297298685636119053e+00,4.237027047412071923e-01,3.273940887321756359e-05
-2.564645963838477094e+00,-2.375598381080917143e+00,2.495556275088983977e-01,-2.197541669457722194e-05
-2.496122224380577848e+00,-2.668867824175498615e+00,2.968913423981561217e-01,3.378197240875628030e-05
-2.737442258528417049e+00,-2.756332455629214806e+00,2.821940946594655997e-01,-9.526037303976912492e-05
-2.926297380010581151e+00,-2.910604853518937052e+00,3.093073556715764116e-01,1.007589251052005334e-04
-3.018206410503328829e+00,-2.966681854734849910e+00,2.739551441198698201e-01,2.577726588092446657e-06
-3.261045563223447186e+00,-3.180881758803077997e+00,2.999909198278762901e-01,5.873741996344351401e-05
-3.394254951188729219e+00,-3.285350424305859995e+00,2.124119989407121101e-01,5.111402570072109118e-05
-3.611302903925981411e+00,-3.542732116207741644e+00,2.541380454747311779e-01,1.256936628784312813e-04
-3.803231621192788126e+00,-3.783068568276684918e+00,1.902732760934693623e-01,1.638718048832899516e-05
-3.529492456622389085e+00,-3.704754127046550938e+00,1.761800903323007539e-01,8.153291268095802242e-05
-3.943130787670171333e+00,-3.881459444047822505e+00,1.993993809018122232e-01,1.138115900509558477e-04
-3.903484185642675630e+00,-3.919123680818262123e+00,1.075896267265228912e-01,4.213460202999636762e-06
-3.957372019070408697e+00,-4.231234882871882874e+00,1.558748518547181661e-01,-8.682587443921730721e-05
-4.114923974661905959e+00,-4.124572606014509368e+00,1.955907966544239429e-01,-7.410358579845216411e-05
-4.047913404113835156e+00,-4.454253800454004875e+00,1.437612090030578049e-01,-1.817716259462767497e-05
-4.417860495880053584e+00,-4.419696167155255040e+00,1.507813864812810878e-01,-3.090265878152993436e-05
-4.433137513077414660e+00,-4.495283370258966293e+00,1.491936389209187197e-01,-4.314374622860826065e-05
-4.480602665724656042e+00,-4.480829648839021573e+00,1.499867638597562336e-01,-3.839132499956112978e-05
-4.620742975121567397e+00,-4.613247809624114737e+00,1.497253590580655547e-01,3.163783523775058084e-05
-4.885930892700131700e+00,-4.590802398256278671e+00,7.949827604321356433e-02,5.721025048969876953e-05
-4.843692969839325180e+00,-4.841128631694909146e+00,4.528458606356319804e-02,3.953239713834534878e-05
-4.971651951885984744e+00,-4.760237892217752176e+00,1.226174896185703855e-01,7.515606537878917112e-05
-5.000386275607739961e+00,-4.998867336559097652e+00,1.075795112472596321e-01,-2.206387027648135777e-05
-4.888356897474980478e+00,-4.898620452702531658e+00,7.883704446061005899e-02,5.138295482666381911e-06
-4.976980356164793839e+00,-4.928362792748907317e+00,4.110721504488353689e-02,4.320350020136924283e-06
-5.121151822760545258e+00,-4.968461695995749494e+00,1.404301655874738430e-01,3.502911862325682640e-05
-5.094000261805053498e+00,-4.931330307407685964e+00,5.087604266975090384e-02,-1.688366128844488414e-06
-5.271696493105658021e+00,-4.924419155686399208e+00,4.593140138446422799e-02,-7.943700035338427867e-06
-5.194014404444464716e+00,-4.970578553352759776e+00,1.369181107041561596e-01,-2.939219417543363781e-06
-4.927881078080830868e+00,-4.888321500640894435e+00,6.968576574650760247e-02,6.005878549731301109e-07
-4.919209122397510292e+00,-4.952507790624939510e+00,5.304063261604723828e-02,-6.058859434123643327e-05
-4.947659077308550479e+00,-5.133385284683061656e+00,1.774776683732893004e-02,-4.225269465649630755e-05
-4.978983258013967905e+00,-4.871058024884598048e+00,2.496745421441224494e-02,-4.360418258147202717e-05
-4.854294280280475604e+00,-4.940130839372207205e+00,-2.807453223842985152e-02,-8.902526234820511304e-05
-4.875757714829869194e+00,-4.839743903785829637e+00,2.179806267867064051e-02,3.485364846771468581e-05
-4.982449186044640932e+00,-4.735122841775068814e+00,7.961604434826696775e-02,8.746837159155677009e-05
-4.567292560920889422e+00,-4.745830667566840688e+00,7.726931639361905857e-02,-7.996141860130666899e-05
-4.679397438823666988e+00,-4.632753458135176139e+00,4.016237299518127940e-02,1.533219334771215061e-05
-4.622806768395514965e+00,-4.579719971268540135e+00,-2.135011576256460805e-02,-1.644530942750396376e-05
-4.668468571798650046e+00,-4.438796280063646016e+00,3.872204163623606948e-02,-1.948655658022389151e-05
-4.566253937870095037e+00,-4.631401176245012685e+00,1.286428807079384451e-02,-6.137964155490155974e-06
-4.429863078249304031e+00,-4.236165021339828307e+00,-2.016709257268665609e-02,-4.174983728136668530e-05
-4.404762665277526246e+00,-4.453295438236712478e+00,-3.230247538556062226e-02,7.581409482980279956e-05
-4.260349788835706697e+00,-4.215478182692397269e+00,1.073880783302161995e-02,-8.828544403464755113e-05
-4.043806642343804825e+00,-4.190005693332446768e+00,-3.172623458566192767e-02,-4.070196956558344787e-05
-4.089330195279599955e+00,-4.009756043835172257e+00,1.220533836414439653e-02,4.309300654833576237e-05
-3.797451505501219238e+00,-3.712816991232025021e+00,5.503429667225590016e-02,-1.939561712118392390e-05
-3.730124377688189607e+00,-3.698968945178754186e+00,3.977360852216083043e-02,-1.938856343581730695e-06
-3.614959474417502427e+00,-3.739678390035559907e+00,5.219140086103866982e-02,-2.555241106306465183e-05
-3.457962062350475207e+00,-3.579854981422741833e+00,-5.685988760677279652e-02,1.978892225864869978e-05
-3.545409812581660880e+00,-3.386154443523167856e+00,-5.130868758249187631e-03,3.163377777329929062e-05
-3.239373739702896327e+00,-3.121333903223298734e+00,-1.525837129382893835e-02,4.717722799408674388e-05
-3.214585825782406481e+00,-2.995200080599437875e+00,1.751850574471896377e-02,-6.668010508547315193e-05
-3.028254076903327707e+00,-3.087656559529147859e+00,5.002515041011491859e-02,4.373851502462664518e-05
-2.942125969889114678e+00,-2.784124572879091097e+00,3.964658415137588265e-02,6.505056256181629946e-05
-2.692504797899927915e+00,-2.717812087529730469e+00,1.151153884079479488e-02,6.680045922584245133e-06
-2.444129592218624136e+00,-2.487494644096069241e+00,3.524140331559098838e-02,6.591643220609664708e-05
-2.286020999536171328e+00,-2.338012777614395077e+00,6.808592513883335307e-02,2.698355344317134722e-06
-2.284398296964233133e+00,-2.131203167267972542e+00,1.519114236984508287e-02,5.923128435339367993e-06
-2.097398251578246775e+00,-1.870097127175126106e+00,6.177803063319686760e-02,-4.115297142056978613e-05
-1.755135113735587726e+00,-1.790195443217634796e+00,9.775938875463026367e-04,-8.854405212273363092e-05
-1.607645043831750886e+00,-1.536458712273263583e+00,1.826074815883491770e-02,-5.766238077443926652e-05
-1.527978623504473887e+00,-1.250201223308486709e+00,1.910254627926573009e-02,-3.962216768463305291e-05
-1.290195380696945504e+00,-1.215915667523384647e+00,6.915237222747132317e-02,3.787689644589012274e-05
-1.050590200530804763e+00,-9.847449835842532195e-01,7.376584305253701054e-04,-4.717242947965646400e-05
-8.505707561100600556e-01,-8.180923316072532536e-01,-1.735125833343940938e-02,6.569250264644116824e-06
-5.584426741078030165e-01,-7.006239021905547038e-01,3.219174845259337170e-02,-1.045869748701574741e-05
-4.040670755180501561e-01,-5.206163391200564483e-01,1.753942002199658165e-02,2.239071813665314829e-05
-2.874451856339204081e-01,-3.862112432142617013e-01,1.266137400928579737e-02,-1.730506756130832855e-05
-7.373286074210610996e-02,-1.546014240489321789e-01,1.582569606428387357e-02,3.707039245587362837e-05
-5.325827114600857615e-02,7.477417339536288066e-02,-2.974177576986178004e-02,1.306852901948789842e-05
1.064130763687327896e-01,3.712327266510287438e-01,4.372489232962354505e-02,4.791361551810591934e-05
4.681894318501378383e-01,3.015405640729208470e-01,5.290974590904864994e-02,9.468762696536590538e-05
6.099113420083701609e-01,7.453697760932405103e-01,4.697294500454198690e-02,-5.873405084106539603e-04
9.128024232966034379e-01,8.492608461540529508e-01,1.574914807252960347e-01,-1.754080981219268039e-03
9.492670585815450313e-01,7.786149906339515647e-01,2.783118848330051742e-01,-2.359837070987036607e-03
1.203935180624754242e+00,9.406656316304292664e-01,4.245505143902522649e-01,-2.764849717711992047e-03
1.343663295264988511e+00,1.289843601073142443e+00,6.368487260344667389e-01,-3.054964226486722896e-03
1.677140514316646680e+00,1.342733155592385152e+00,7.831498832320739067e-01,-3.335531280227519227e-03
1.749048771321932039e+00,1.551463570960202487e+00,8.996130270239178772e-01,-3.582503687843770560e-03
1.999519603135695212e+00,1.838255947350471819e+00,1.187432340687264443e+00,-3.664609978787257936e-03
2.064072285880369506e+00,1.764993130532983345e+00,1.210456671764396086e+00,-3.864902441092512696e-03
2.242701495456398408e+00,1.938769675143852123e+00,1.458593366327493035e+00,-3.905713402864240125e-03
2.453153905260728962e+00,2.223018687725700993e+00,1.606669188241181434e+00,-3.942310082518395847e-03
2.495444789473699299e+00,2.380790528961159946e+00,1.738183083386949379e+00,-4.194101418747720952e-03
2.681993395525592128e+00,2.732454962263269227e+00,1.875905359354715696e+00,-4.293436571208638849e-03
2.931652987080652473e+00,2.685745576512131638e+00,2.079398153774043578e+00,-4.291662071142493713e-03
3.079165227941673244e+00,2.884790373613564274e+00,2.283969233358189577e+00,-4.419457301861369133e-03
3.071739665892519344e+00,3.103637982274960017e+00,2.355579216619579697e+00,-4.397216742389997365e-03
3.310465479066970751e+00,3.118464374088215418e+00,2.483758122036832994e+00,-4.496227730596579972e-03
3.560300499676037678e+00,3.253642775000152199e+00,2.665137987674397024e+00,-4.704480574761597290e-03
3.539907101808329681e+00,3.319822211237674292e+00,2.682497589091923818e+00,-4.695988467924580058e-03
3.706910320293084204e+00,3.307540752846162668e+00,2.869613037108740716e+00,-4.767480428165537035e-03
3.725827431514241450e+00,3.566750876509255264e+00,2.943203085582021483e+00,-4.793107058065427910e-03
3.936767861647504141e+00,3.722607557557773283e+00,3.123674405534620391e+00,-4.946274285707283856e-03
4.090328265987515088e+00,3.788370523433886472e+00,3.307919489950037928e+00,-4.795126373242500524e-03
4.134711309538072754e+00,3.868444432113719689e+00,3.334068019626527768e+00,-4.905024608582724162e-03
4.303052656868354475e+00,3.948382501882430340e+00,3.411661817627386739e+00,-5.023974100183578075e-03
4.440872442392318042e+00,3.904775411497162452e+00,3.535712206138164060e+00,-4.830443448269721059e-03
4.469124641990642743e+00,4.280343097945440434e+00,3.640091911440839212e+00,-4.901684012994995607e-03
4.593487684280377792e+00,4.356356074372174980e+00,3.630853497557209320e+00,-4.866250488770295854e-03
4.698634594643782414e+00,4.393527436608814618e+00,3.658599329145022949e+00,-4.930220548085572502e-03
4.595047664493375095e+00,4.445372113063322139e+00,3.848030871555504717e+00,-4.861090530042317531e-03
4.653149123701831869e+00,4.575286912901717074e+00,3.881791041475757709e+00,-4.814993074858779816e-03
4.793877799595034794e+00,4.453769310066639342e+00,3.972799195170070519e+00,-4.735028422945502038e-03
5.024050470311331118e+00,4.591666560509498396e+00,4.032084931911387393e+00,-4.797775442290939767e-03
4.805285755783647694e+00,4.791648451011912613e+00,4.049126792508519479e+00,-4.699577375782926399e-03
4.896044243688598030e+00,4.720408732703807786e+00,4.199156735873871504e+00,-4.663441642551390508e-03
4.986650778426974462e+00,4.735727899371242167e+00,4.101794712548700872e+00,-4.698308942473194971e-03
4.888276339559893380e+00,4.813951352556189889e+00,4.199061250983594284e+00,-4.533799684897923780e-03
4.972981229385152524e+00,4.724069969227048027e+00,4.181838252437618308e+00,-4.373687488689289790e-03
4.989621743200047810e+00,4.855221626852443073e+00,4.157062107261497275e+00,-4.368667094401506266e-03
5.035698485240226674e+00,4.693650774328432362e+00,4.174154963951106190e+00,-4.232539837162003354e-03
4.993755682402858831e+00,4.904600583955112114e+00,4.256442825503271798e+00,-4.155219530815205085e-03
4.874771335488826018e+00,4.773505496979757901e+00,4.128235872241446280e+00,-3.906590538161849001e-03
5.144789212324398342e+00,4.666257426959198540e+00,4.099903017545621253e+00,-3.899596070058587369e-03
4.872816124056512876e+00,4.722068973328727992e+00,4.147311897399478475e+00,-3.776046186406122659e-03
4.856380954337208067e+00,4.611942690767294906e+00,4.043278771706173558e+00,-3.683264965606622334e-03
4.819042530927434953e+00,4.718621898631732314e+00,4.040215433252310362e+00,-3.471859855787970319e-03
4.805701352561328576e+00,4.542703837105225517e+00,3.969860612687693191e+00,-3.408400479689013569e-03
4.693564313519521747e+00,4.564290492269179822e+00,3.922025961850604148e+00,-3.215490213149943110e-03
4.641154442308402572e+00,4.351392081320498484e+00,3.929904744910089232e+00,-3.126963397750276690e-03
4.564868910860056417e+00,4.314911060932205444e+00,3.820602555499422515e+00,-2.960327680559500692e-03
4.429953088043469656e+00,4.438173792963338471e+00,3.728586191192147847e+00,-2.679129128686025089e-03
4.521307327217262362e+00,4.290805101413850409e+00,3.703275837463841036e+00,-2.617688532838851560e-03
4.248235796852917190e+00,4.340650508903202365e+00,3.593846061806139414e+00,-2.387109854057439893e-03
4.310543090067711525e+00,4.169540240367273221e+00,3.543387153234724529e+00,-2.149209763727184808e-03
4.237200531306254625e+00,3.948532592866629720e+00,3.476363316490783451e+00,-2.031312133769220055e-03
4.048931017683927713e+00,4.147740715661296207e+00,3.347931351320814208e+00,-1.886726516494438826e-03
3.979557823502405167e+00,3.856843285113738418e+00,3.262894511489430549e+00,-1.666955047161804322e-03
3.686916264380377672e+00,3.786995118941239635e+00,3.149196255435704916e+00,-1.518012492365793543e-03
3.681738891061160590e+00,3.695219834156205252e+00,2.997376587761548805e+00,-1.303572178494038581e-03
3.481890723043595148e+00,3.614453916688395996e+00,2.964139237872827959e+00,-1.204288517770482929e-03
3.209744702994076437e+00,3.430011032918482083e+00,2.787227207237715110e+00,-1.037634200051169376e-03
3.355694626426473537e+00,3.121447174362378618e+00,2.679442732891540224e+00,-7.676920470509829503e-04
3.056920925895676877e+00,3.087102778581320539e+00,2.532253983218017090e+00,-6.015858314515471188e-04
2.869895668647824749e+00,2.834824683907142262e+00,2.389558573667515340e+00,-4.591329238592384136e-04
2.915661403680713804e+00,2.779024044175751662e+00,2.335211268089907310e+00,-2.428507313708768594e-04
2.735341095138167589e+00,2.584263751328786718e+00,2.134023954371188747e+00,-9.816053544171103834e-05
2.508315871374121375e+00,2.480700693289342063e+00,2.063609557830224706e+00,-5.056121075365352152e-05
2.450815913420810954e+00,2.227877347123130569e+00,1.902766773882409890e+00,1.376782651559910686e-04
2.199870583882955533e+00,2.244391401576266265e+00,1.730446435417195339e+00,-1.259618494751643294e-05
2.126996950087639338e+00,2.081417993649939291e+00,1.683938045249148363e+00,-8.698981734287929450e-05
1.783422125895709920e+00,1.901005732827831363e+00,1.557586565699826897e+00,-1.967478611110528300e-05
1.650624110124869315e+00,1.691019961304492503e+00,1.475602966135338256e+00,3.729915874799663063e-05
1.468345631289426523e+00,1.376880191546214993e+00,1.373396564335814585e+00,-4.561781582390654551e-05
1.101517950764346443e+00,1.334083455317653710e+00,1.253237380142518287e+00,2.488041634102212930e-05
1.232676503416813452e+00,1.097833977518302362e+00,1.192189866581770730e+00,-3.472703800518854301e-05
8.499388996151736597e-01,8.986387280310613734e-01,1.173093379742196518e+00,-3.795000330300886827e-05
6.127763614184633667e-01,7.980251773903986878e-01,1.051638999803982122e+00,8.296642609067185156e-06
6.011027151174578309e-01,4.482746928792059604e-01,9.942476841907493812e-01,2.349675461970137196e-05
3.815498934558023691e-01,4.488814645168438533e-01,9.043653852840136675e-01,5.189084597935203415e-05
2.518013745023455763e-01,2.064176474918468507e-01,9.188368456605429113e-01,-2.038836122802415555e-05
